Ly6C,B220
866.884,54340.9
222.612,74514.4
2861.81,82771.9
883.874,74622.1
118833,2281.63
1883.38,66941.9
106458,2043.62
5172.3,45101.5
268023,1993.34
163222,4477.6
15905.9,5313.49
3696.68,16362.3
2799.19,47968.5
17398.6,42783.1
1099.12,66077.4
241356,2213.76
145295,4189.09
3441.33,64490
419.017,85374.4
1509.42,75779.9
894.867,33281.8
1294.01,145767
1233.07,84439.4
6720.95,3741.41
366693,1272.75
11937.6,11682.6
923.454,54001.1
1283.39,71264.2
4179.36,5737.59
1229.57,62564.4
459.666,62467
1032.67,94767.1
218554,3501.18
1302.69,61583.5
71184.5,9405.31
187297,2901.46
432.805,94817.3
1112.12,64407.8
1343.9,84318.5
6040.65,69853
191306,3039.42
3120.68,59432.9
2097.08,32771.5
221734,1825.05
2064.09,39803
1764.37,46953.1
2807.32,43372.9
425.263,77796.7
696.641,58175.4
1463.33,65513.6
1568.33,44973.7
868.128,61638.7
2814.01,12761.9
3619.26,107950
9176.81,2395.42
83197.2,6663.35
18963.1,73996.3
723.438,63973.3
106807,5367.65
1135.16,49339.4
972.162,59854.9
1050.92,82473.1
1050.6,48705
778.219,85344.9
2104.78,67985.5
1873.69,58362.6
1275.84,64097.3
122219,13478
1150.02,44235.7
3072.62,94772.9
2564.13,100004
1196.88,44417.8
59888.8,115855
136104,3300.36
650.429,71363.2
93211.9,11406
62642.4,2270.14
1194.18,93177.3
1376.02,107369
10118.7,22405.9
2024.52,32320.4
2796.38,116230
1989.99,79425.7
1893.2,2477.94
1882.78,3515.81
601.473,1908.57
1311.77,54330.1
4632.67,4918.65
208410,9386.85
216810,3530.26
104990,11373.5
1942.95,32826
178042,5832.07
3789.13,74543.2
1812.65,112898
311145,5266.03
2636.72,14088.7
1444.57,72406.3
713.934,14179.9
38412.2,4149.01
3258.63,58902.8
320.612,48921.8
4390.43,71553.5
874.561,63704.3
4558.89,3005.91
152609,4989.19
40101.1,8805.16
912.01,64910.9
85779.2,9364.67
907.784,32672.4
22164.2,3333.87
2379.23,89526.3
716.871,63616.4
1247.39,3031.42
145828,2605.88
135877,60309.1
5726.94,48245.3
2357.18,54829.5
110168,2863.67
106999,29626.6
98315.6,2854.54
1687.24,11498.9
4807.4,6602.06
13565.5,162963
3312.48,26995.4
1571.1,92345
197434,2270.78
208100,6366.84
1258.13,35411.1
2732.69,1903.72
3229.75,123613
121225,7421.81
1304.9,42655.6
94760.8,3303.82
104579,8348.8
58354.8,698.621
1177.71,69061
110647,2914.03
2073.83,72137.7
1114.78,102398
1026.7,71788.4
585.138,51172.1
2627.31,45970.9
1778.3,61121
1487.01,116106
1589.65,64827.8
3701.01,44621
1341.41,62273.6
356.123,70737.7
1217.07,59979.8
7278.4,5062.52
268.698,73364.4
2207.88,21797.4
1315.54,84238.3
1390.47,77247.5
71658.8,4344.57
62457.4,1815.55
1059.83,73418
2282.7,55056.9
70604.4,9028.71
2236.41,1964.11
1334.53,19027.7
816.746,80769.3
770.335,83836.8
3551.95,10288.9
2954.15,72547.4
1335.94,54557.1
132652,2334.05
814.386,67905.1
10524.6,54025.3
950.44,2291.75
334.371,49338
1165.12,74215
184943,1457.09
1442.51,3469.74
990.691,78021.5
2335.34,76434.4
563.622,115418
143832,3697.59
276.056,58111.4
1675.45,92910.5
232767,3269.83
16726.6,33922.9
131297,6290.36
650.37,58339.9
79021.9,11892.6
1542.14,41996.4
1668.07,90241.5
12517.4,23895.6
652.591,44717.3
3642.42,68518.4
352.972,71099.8
2004.11,99860
5386.88,7682.25
1384.79,70400.9
1256.57,55219.2
559.211,56918.3
4448.2,76605
2022.32,72216.4
697.776,26993
1550.56,49603.6
684.9,62095.2
1100.02,72947.5
10921.8,147120
338.286,90230.2
788.7,108793
116439,2117.93
17229.4,1896.1
935.815,46667.4
7896.18,16193.5
1281.42,1965.04
984.311,56948.1
1088.21,51081.5
1161.15,3919.65
196663,3105.89
1135.56,1326.11
486.521,51339.9
2511.2,81308.4
1576.89,99487.8
1406.11,55070.2
10014.2,8724.91
128656,6560.25
735.955,39842.6
6198.01,13835
1093.81,86323.5
141657,2354.25
778.719,57275.2
18371.7,4610.16
2681.83,82974.3
25759.5,8230.62
1120.49,73796.1
233.582,81201.4
112352,4936.26
5022.18,125604
623.746,64210.6
724.757,88849.9
107009,1986.05
3320.62,50723.7
114013,2472.33
3079.94,13164.6
183956,2160.76
50962.5,630.461
575.981,77323
1385.72,39454.7
1545.88,67814.4
915.753,100203
1252.5,72081.4
7289.62,54945.8
922.863,59131.9
3186.08,6156.81
9579.16,69338.2
40980.1,1459.26
2975.23,97020.1
4002.5,103904
2296.52,93935.4
2917.11,43891.3
1359.72,61578.7
1493.3,6854.06
242.874,53629.2
1971.97,83288.8
1287.32,910.071
93061.5,4534.06
1342.25,49785.2
1814.17,68467.7
3487.61,6516.43
742.101,64549.4
2398.8,7275.86
803.778,104282
108553,3958.96
777.201,61767.9
638.722,48911.4
941.237,20548.9
1677.01,123727
8659.94,43779.5
1558.31,2715.8
102970,987.1
157696,1173.26
846.195,62775
351219,7805.19
1227.65,70824.2
994.819,68827.3
1498.58,51132.2
1551.22,59165.4
211293,8218.08
302399,5320.59
764.781,54534
1268.66,5329.45
306.903,16711.2
1051.48,59386.8
2393.61,67637.1
67614.7,1148.94
1428.52,40210.1
1148.85,81065.3
1683.58,71162.4
948.078,39827.3
1625.66,92549.2
1163.28,66623.7
2139.78,147507
1061.14,84985.9
1202.3,78415.1
649.765,51871.6
3017.24,58181
608.011,46965.5
36.473,17712.9
2720.38,60232
102555,6310.94
36124.7,76608.5
47306.9,28720.1
1111.24,145812
1877.5,139154
2284.35,10443.7
467.591,52175.8
290.631,54418.3
310531,5416.66
83234.1,2707.67
2015.9,31929.3
1754.98,84337.2
1039.55,2779.76
2177.83,65753.1
72162.7,12838
782.739,82705.7
-87.8141,53866
260178,2103.84
1823.66,101272
2630.08,10389.9
1366.84,99271.5
1372.28,1459.32
577.451,59630.3
1182.1,9127.28
1778.79,80410.4
794.37,80994.1
2848.34,6883.21
1521.61,123027
928.96,96517.4
1516.72,42667.5
862.227,52828.5
1021.03,103856
41839.5,3235.77
1406.52,83140.7
20555.7,82658.5
49186.5,1340.91
1277.23,75913.8
-5.42706,53299.3
2514.9,80949.2
173808,6124.97
1269.08,68915.3
122801,3256.91
1254.9,63741.6
8926.33,5428.16
11202.5,4735.42
1665.48,111959
707978,7048.2
2356.72,93646.1
2094.51,77025.3
4321.61,4541.81
356.866,67953.7
1385.35,4639.36
70878.5,2365.04
854.431,119042
1488.67,83054.5
64049.6,3497.04
106038,2079.12
1816.99,4261.31
816.975,89704.3
13286.2,6635.22
29238.2,6734.51
1181.19,1318.1
2533.44,30767.7
539.849,21378.9
988.802,72876.2
12797.6,8793.76
6046.75,3789.11
854.291,69069.6
649.341,700.182
3750.39,101501
1269.09,41995
28390,8009.63
4959.52,70769.1
1511.28,84399.4
53544.8,4411.42
4340.76,12215.3
4570.92,15411.9
6077.01,5151.09
83542,3743.26
715.54,72758.7
4896.71,13145.9
327.719,122683
680.334,81098.6
1999.41,64699.5
1420.84,68037.3
2448.12,2013.44
2865.03,22205.6
43765,8156.2
962.79,79070.2
138682,3886.87
6331.62,87954.4
1308.12,24350.5
2080.82,91321
1360.48,54716.4
2010.63,90481.1
556.752,56059.1
700.213,51928.2
314.38,88380.4
1490.59,6640.66
810.134,82918.8
167291,5580.89
4571.98,4648.59
5060.65,72683
1614.7,76540.9
1847.42,62579.1
1197.94,60938.1
4919,159056
1128.13,44354.2
84047.8,4659.68
917.561,62693.1
1746.54,65485
1462.71,90592.1
704.638,92625.7
554.872,61870.6
2405.36,25942.9
6543.18,12834.1
2540.27,86286
133147,179.946
4011.25,86943.4
119760,2625.95
4047.5,77010.1
1468.85,18613
2152.5,62523.6
957.245,3503.54
147932,1032.53
898.905,112523
582.178,52725.1
69751.5,1572.56
121678,8078.2
5564,4031.93
819.959,83747.5
1374.77,17856.9
5113.63,103611
1232.7,49147.4
1546.66,82881.9
1858.22,7818.06
306376,3257.18
56892.3,9331.59
351.86,22498.5
716.93,54307.7
3765.74,56838
213167,3980.08
5147.54,77179.2
2166.84,75777.9
2058.13,98402
1139.77,41790.6
181492,3415.79
1508.96,51223.1
120875,6417.21
188467,1455.9
3465.5,75252.5
2305.07,10972.3
1742.62,100432
60152.7,3740.02
2614.4,7055.71
799.397,57590.5
1591.71,78632.5
1019.86,47674.5
2295.89,29404.2
1079.04,134786
846.976,65733.3
250663,2216.19
7708.89,6325.2
1908.96,70772.3
85159.4,1165.99
122185,5346.13
2916.82,68119.5
211300,3445.17
2092.36,62473.3
127744,2466.4
5.86127,13620.7
408.331,37755.8
69510.3,12044.1
9285.14,5310.77
1831.6,60136.7
1696.07,116289
1669.49,10882.2
2251.96,96327.4
698.588,39471.6
1185.41,59091.4
3045.02,132595
690.1,69427.5
1736.39,61676.1
293.177,60526.5
758.018,31732.1
863.146,68539.6
759.79,1757.07
95791.2,3488.86
742.672,92408.1
245226,3908.54
1232.03,8602.81
1981.7,7574.74
877.85,53283.3
470.947,155962
1795.23,124260
170802,6330.72
1815.26,96144.3
80657.1,3334.25
3490.52,78123.1
5482.08,8823.43
2765.36,85092.7
920.055,87098.2
2272.83,68546.2
7922.67,19452.1
2606.83,24108.3
7214.98,31020.7
157140,8246.26
825.446,80250.3
3213.01,147167
808.015,40597.6
69932.1,1921.05
1078.91,117696
1090.42,68324
1333.79,65591.9
14979.3,24837.9
1228.8,57841
123110,3560.14
1380.86,74553.2
481.136,81269.1
188132,3350.37
880.223,51051.9
1399.46,37069.3
419.057,85457.1
63930.8,3568.79
2496.97,60209.1
416169,2646.57
1021.2,72839
82404.1,2587.8
1659.87,76241
1274,107198
150802,11356.8
1444.57,55248.5
3153.25,12435.1
1014.52,63878.8
138209,6541.57
1335.47,106010
1532.25,87003.5
1113.02,121261
11213.2,96673
967.312,78105.6
791.601,32058.1
1957.26,49625.2
584.038,30700
2750.69,68498
6184.8,9407.59
571.277,67529.4
1360.13,73502.5
262033,4607.67
1649.69,66837.1
447.1,65616.7
1235.33,78711.3
193357,1174.4
599.482,31246.8
1342.89,69039.7
2101.98,135717
2044.36,46282.5
180648,4123
1364.81,62160.6
206605,1959.8
101082,9167.57
185719,8462.41
791.777,54728.9
10770.1,4594.39
13562.9,4969.22
90771.4,2134.44
1484.69,58503
60239.9,3610.59
78439.5,2358.52
63249,1363.58
11014.6,1603.3
1022.54,77858.4
2487.84,74531.3
2060.52,41461.9
3567.21,67931.9
163994,1673.62
812.691,76422.4
9091.81,15819.1
163352,2061.61
8674.98,60885.7
696.145,59512
6326.46,4202.66
161.936,64129.9
206989,1573.1
2023.57,60092
2389.13,46759.4
2684.1,82460.9
3226.85,5430.82
934.028,31548.7
245458,9512.41
6450.3,135909
1106.04,3888.49
2718.31,108690
159441,1241.41
94557.7,5229.04
12961.2,8278.79
104200,5651.13
878.648,30830.8
4738.08,4832.7
1283.96,5674.12
181045,5899.34
81535.5,19120.9
686.585,72168.5
1191.86,89128.1
36860.1,6420.49
1409.37,3817.86
116579,8186.56
195124,4877.8
792.554,22238.7
1509.63,119346
2647.56,103804
920.919,67262.9
171311,4580.91
13283.5,10531.6
1060.74,75475.4
1223.59,52977
1376.21,51331.2
590.955,84322.7
5321.04,8249.83
1085.24,58846.2
5035.5,111623
1473.18,2885.65
578.848,58371
10877.5,20495.5
105944,6714.59
1736.38,90388.8
2246.98,101023
202508,7819.46
691.319,113826
3121.84,184880
199220,5897.1
1797.67,64257.2
215.198,102375
4374.6,102789
2513.24,77030.6
1638.08,157716
859.144,120261
74671.8,172.187
1421.59,79513.9
1230.88,74259.3
472.694,70655.9
4174.29,105780
1405.25,110841
1561.34,4625.16
673.793,81048.2
5178.88,68730
1186.64,55354.5
697.625,73367
2274.96,80515.4
131587,5480.71
698.913,49204.5
215800,3911.98
1490.13,3196.26
654.37,54765.6
125025,2062.83
99790.2,10246.7
1479.1,93905.2
36204.8,10121.5
651.475,110874
748.271,76599.5
675.629,35258.2
1277.23,8804.12
2378.81,91887.2
1010.93,51710.8
1312.62,55764.5
3386.34,100343
793.066,69746.3
968.922,66705.6
185644,1701.45
3300.18,103053
604.042,58838.9
93601.6,1394.47
1730.19,2709.57
212420,9071.52
938.761,84659.2
3818.99,13933.4
584.165,62542.8
7653.14,1603.77
5413.26,181935
1416.63,105010
1331.29,77142.8
49356.1,4214.79
180589,7498.56
2651.55,10832.1
1201.84,76068.7
788.046,79487.2
2433.72,79932.5
157886,4687.85
3338.53,28507.4
11901.2,78259.2
14605.5,6032.25
62123.2,6657.09
4793.08,24085.7
1279.23,104668
2900.93,117469
801.959,68285.8
73830.1,8227.29
398.515,75963.4
524.088,82546.4
3219.94,85676.7
-84.7402,25591.6
22024.9,4108.8
1532.28,67396.9
405.855,72322.8
893.433,74884.5
330.521,54107.4
734.262,73161.2
2954.66,21847.9
965.709,70802.9
4853.13,56551.8
618.856,77535.2
1987.61,58958.1
3652.93,46337.3
477.984,57482.8
1665.75,47852.9
2796.4,84164.8
205177,2151.88
2654.95,107120
118828,7294.68
16012.1,2274.89
1401.3,3333.21
1579.67,57141.7
2626.69,87553.5
1712.39,63406
599.7,26441.4
170505,2307.3
2039.89,4375.76
76109.1,1038.2
1153.7,63494.9
1956.16,50555.9
656.546,72623
1294.09,5083.18
61497.6,20625.8
184.89,58885.3
493.95,55376.7
418.501,68561.4
744.006,44475.4
1042.6,90587.2
2401.35,71181.9
1062.06,68973.7
166899,4962.24
206.142,68255.8
21712.3,79422.1
2920.72,51592
3041.67,132778
57464,15860.6
795.563,37293.7
1838.41,75470.2
5375,63957.3
212161,5887.15
934.856,50862.1
2609.4,6315.32
1269.21,75974.4
1102.18,1052.19
976.161,125972
17396.1,2513.86
586.06,96466.6
38464.4,2654.89
4273.05,65391.5
3008.22,66386.6
1134.07,79602.5
4264.1,113035
759.762,65556.4
2735.98,2777.6
1362.25,69342.9
142185,2115.93
1458.04,117994
5087.6,29907.1
3490.42,77008.5
1291,102520
120732,4624.46
2544.89,82515.4
1271.03,50337.9
955.666,39635.5
1443.84,33331.2
1491.39,87100.9
1461.63,68871.2
2650.83,89635.5
1741.86,78220.4
770.264,74874.5
55065.1,9759.79
60.7618,86102
2006.82,39523.3
12710.8,200494
1642.68,197578
438.744,69443.1
165486,5598.98
5241.82,100204
108738,4170.7
1336.06,95193.8
1003.94,69071.6
2850.05,1281.62
77516.7,3828.8
3579.55,63484.7
266783,6470.72
699.948,47870.2
1807.59,117813
959.934,94707.5
8512.65,16110.3
2916.38,69639.7
5740.32,8720.98
1858.53,27885.7
2897.26,92922.6
91512.1,1962.63
2804.16,39464.5
367.215,162298
2359.94,23993.3
1038.65,57384.9
57851.2,2920.59
1547.72,52811.5
150510,1312.19
99619,4710.48
158205,4585.49
207989,728.345
852.047,43251.5
195613,2372.98
1005.66,76200.1
2865.7,5989.31
1183.12,74582.7
35336.4,3710.85
357.43,48117.5
812.895,49124.5
3114.13,3629.16
1983.75,47499.3
2136.28,1988.21
2102.8,10878.4
1750.1,50928.8
465.563,85237.9
394.521,64702.3
1050.62,55161.1
2622.03,64273.1
1798.73,69205.2
2462.15,8500.89
1082.73,59372.3
135200,2401.18
4382.4,26523.2
1774.21,55170.4
136874,919.58
1749.28,110236
799.62,34347.1
2125.42,41730.8
1938.68,77860
103643,8231.3
1073.84,45147.4
1149.56,40027.2
1690.24,62799.1
1046.42,81996
1011.43,64924.1
3018.45,78240.9
537.181,68398.7
1253.37,50588.2
90412.7,2089.18
10069.9,62206.3
1188.96,41232.1
1268.54,54609
895.797,88768.7
2766.96,86419.9
4678.9,98330.6
1743.1,75154.7
1721.97,6360.71
110365,6077.48
1888.1,51386.2
2432.77,17131.8
10306.7,7710.4
1358.68,90769.4
2111.06,65166.7
989.978,48269.8
1396.75,99943
2718.82,73412.8
1280.12,55811.6
1445.24,5691.53
58364.6,2489.12
277586,6267.96
2456.64,69657.1
705.79,107926
290.061,58374.2
1243.69,142662
925.275,71036.6
252967,2662.57
3519.99,48665.7
52049.9,1168.19
2608.85,45258.7
382.268,80526.4
1893.93,53602.1
3123.71,71628.4
2856.02,108253
1458.42,26202.3
1143.44,5463.29
605.407,89577.3
1167.33,95213.1
445.399,66134.8
1696.72,31037.6
897.136,20752.9
5538.53,5933.68
814.168,95403.8
2302.94,86623.7
6286.36,4456.11
171090,6725.37
2121.12,86630.9
836.994,92695.2
374.578,86359.8
115800,6518.11
371.006,39281.8
957.078,49098.4
681.521,48147.3
3910.82,27977.9
193186,3679.83
73772.6,7247.08
152532,3160.79
1001.33,46926.5
744.404,80298.4
1467.82,80906.4
37666.8,1435.48
2543.8,7581.91
1906.21,2549.43
887.125,60709.7
3757.6,15702.7
773.874,18934.8
120409,2880.72
3173.05,6514.62
84569.8,6982.46
1777.41,6096.93
70995,1364.38
2999.04,4054.61
29185.6,117707
2836.51,47360.6
605.808,78389.8
3085.8,20735.2
148213,4491.4
847.184,56170.6
5473.86,6048.84
748.786,60546.7
54031.4,1761.55
53077.3,10388.9
820.686,3495.56
1308.66,59019.3
1166.37,62374.1
749.145,59471.7
1787.72,50737
1309.71,5264.87
1357.08,3797.49
62973,4470.74
167274,3346.92
1755.66,80589.8
1606.8,55037.1
203781,1527.49
2025.93,78702.4
1805.84,13591.4
1012.12,93185.5
4010.04,6957.26
940.686,69924.2
253594,1932.48
72702.1,48102.7
3697.59,73889.4
2909.65,86794
932.835,64845.7
41196.4,4143.63
1527.97,126407
146371,5400.11
1072.85,164178
5364.18,9273.63
154205,4043.6
1468.38,5608.43
1297.43,1241.34
3179.74,94745.2
2017.97,2589.32
2168.93,39507
1482.79,52636.5
1424.21,76377.6
2248.25,36582.5
154604,14111.6
35.449,9881.2
1215.65,68183.8
18107.9,10134.4
189590,2288.57
2027.88,132859
1769.44,49056.8
3001.51,106616
1218.42,58998.7
1338.3,75652.7
907.499,64053.3
33090.5,7117.03
2404.38,100772
1715.51,137157
2224.4,2809.5
853.468,88740.6
134266,10242.3
722.199,54725.9
191232,4042.57
686.301,77864.2
2510.5,48502.7
5591.91,74250.9
2295.87,3048.44
2565.35,76370.3
1167.42,91555.3
3225.43,9310.64
88333.7,16188.7
54396.9,4622.18
1823.02,150068
1744.85,72453.8
1419.66,1992.08
797.381,42631.5
1310.99,24582.7
841.239,95667.2
371.901,69361.8
971.562,70433.3
2354.01,108655
1977.16,64508.2
3555.54,14045.4
142807,4133.99
1774.75,58813.6
5296.37,109657
663.126,269.134
3296.25,155628
3232.58,40779.2
934.68,62904.5
210472,3436.89
12606.1,14788.6
19942.6,3932.23
2305.81,3599.29
1017.96,5365.97
185618,2761.56
9329.67,9089.25
1538.12,59636.8
199059,7189.65
171808,3568.35
859.44,48314
639.964,62441.5
1726.24,29863.8
1967.42,38960.5
8915.13,190321
500.095,78238.5
73710.3,3202.92
2126.69,20344.2
860.35,74416.1
988.052,51478.1
10204.7,57990.6
505.508,40907.8
281.127,66839.9
1523.37,57913
4029.74,46813.6
2123.37,58782.1
1508.94,62503.9
162.98,59675.7
1136.78,50493
1911.35,70609.9
981.903,81805.8
520.213,47554.3
5382.95,16922.8
617.968,66823.7
1027.28,49377.2
279.824,51054
110615,9818.9
921.423,33451.6
2012.28,58950
602.887,72442.7
519.078,70195.2
1136.8,61168
147015,3003.45
2214.3,8400.52
868.809,32615.3
135332,17910.6
1522.5,37250.6
10449,7894.34
184322,3340.79
2244.42,62457.4
599.973,63265.4
1509.05,44786.8
3321.97,59914.9
22931.4,4114.7
154992,2852.53
3739.47,78706.5
205777,2653.64
694.48,56554.2
1345.65,85826.8
392.274,89152
105390,12594.1
567.634,56450.8
4535.09,27505.8
1308.68,60920
197539,4345.96
41251.2,10894.6
120510,3804.15
746.289,85832.4
3124.4,135295
112842,1708.78
1684.95,67468.2
1835.77,87085.6
959.051,5541.51
160631,1854.83
458.337,61495.5
147.521,50438.9
2710.67,55662.2
5958.48,65086.4
5054.44,2783.95
570.071,60529
988.448,42754.8
2233.45,83456.5
752.206,79589.5
646.293,57650.8
1318.78,74971.9
16358.8,80564.7
4374.51,82471.8
148523,3645.41
1192.89,86597.9
1157.83,99156.6
181818,2462.23
142132,1889.08
4739.91,6175.72
106305,7740.97
149267,3407.05
644.315,76374.6
496.416,31788.8
750.525,54487.5
1085.6,40400.4
1530.78,92069.8
301809,4512.48
2105.22,41935.7
1903.35,55831.7
1982.05,66048.1
106494,18631.2
81150.5,12459.2
207517,4288.95
648.825,63619.5
4169.52,75336.4
1999.11,111744
114070,1087.42
170143,4732.18
574.248,133002
1041.95,108036
1467.89,78112.9
3235.08,79925.8
1419.83,59866.3
1008.61,79035.9
1389.11,69103.1
514.101,43439.9
727.907,40852.7
645.746,64929.6
1142.11,80643.1
1648.09,61309.2
5369.97,61514.5
970.362,78461.4
75010.8,8297.4
1206.1,74224.3
1571.35,79628.5
838.262,53984.6
69912.8,9045.97
931.734,53952.9
1577.9,155386
6269.39,82995.3
1016.29,46940
667.979,77200.4
148584,6998.2
128042,9443.06
620.619,41765.1
1011.96,91769.9
1925.09,4750.07
9663.92,8006.55
125654,975.638
1216.9,70582.6
1821.08,55009.9
8930.11,17218.3
1371.14,69868.7
12745.3,10601.3
147764,8933.31
2703.62,80000.1
262481,1195
1665.21,106601
4168.07,6464.08
7474.9,4271.91
1334.96,81917.8
74718.9,8379.15
99707.3,10556
1026.55,50258.2
1744.14,108848
115887,5494.11
1597.35,51812.3
2414.28,9821.5
102875,723.797
919.245,86693.8
1123.71,66769.4
4428.78,30554.5
3371.4,58190.5
22698.9,19300.3
3470.59,3370.39
6350.81,6854.93
198.866,43569.3
286562,5522.39
1010.26,81989.4
718.202,68754.2
4640.54,68794.7
438.587,78797
2630.73,14956.2
2000.01,14458
2173.06,68529.9
3514.7,51695.1
2208.16,14989.8
1734.68,66386.8
124327,3316.87
13187.7,12025
52315.7,1060.24
69438.9,3190.73
2091.22,7127.86
1307.93,146825
950.97,79988.2
3910.66,2635
1090.23,44482.7
784.199,110554
1204.24,110249
189156,2005.3
35441.4,6943.39
1940.43,74960.2
1161.61,49001.2
511.662,61427.8
1934.53,67175.1
1094.35,52171.3
11035.6,39765
1872.04,72250
7188.09,140514
999.273,44227.5
101983,2589.26
84175.5,3792.89
52022.8,1495.72
171916,6881.33
1334.45,72202.1
2158.51,61168.4
2045.69,89896.1
524.983,80431
1210.3,45630.4
1950.37,82767.8
80603,9094.87
2839.96,57255.4
1076.55,72729.6
1315.78,89995.3
174485,5671.52
244484,3734.03
1568.63,3027.67
4657.42,45248.5
887.848,78769.1
957.371,75854
288189,3543.44
834.315,57722
2128.23,61465.6
158567,5265.14
1582.4,58937.4
1174.83,8366.06
95812,2388.17
8843.18,52834.4
1227.29,103594
1247.94,66035.5
1067.57,60138.7
681.59,61999
125371,2148.39
656.6,55440.9
37673.3,4737.81
5417.22,66506
2080.91,4694.45
1293.3,157281
601.311,68063.9
1462.05,79422.5
108679,1289.83
9503.89,1663.08
113274,2203.66
1463.5,88568
139323,5674.45
127633,3387.39
63782.2,7536.24
3829.88,65782.4
12039,66700.1
307402,6847.52
2052.34,59990
2016.32,75664.2
25.1782,89523.9
198600,5920.86
110520,2237.46
817.87,13532
572.844,71389.1
969.527,37158.9
2159.47,94788.4
1461.67,85251.8
2648.9,48596.3
3236.09,5829.44
1421.36,48612.5
1125.4,61436.6
135389,2847.58
2867.31,55670.5
4170.94,45619.7
2561.72,64234.3
1609.41,19585.2
1980.19,95582.8
1993.16,59717.1
161281,5778.11
96555.4,4432.93
3592.94,94551.8
2012.56,21730.5
40357.2,4948.57
8692.83,1520.69
6324.08,10362.2
1727.25,4769.74
94492,6501.5
912.276,42889.8
117060,2269.95
1522.48,71279
164556,1934.38
898.284,78647.9
4260.15,104192
1594.42,43923.1
1698.98,128151
5199.53,62475.4
2414.67,3954.42
753.737,91882.8
4578.74,6105.98
905.198,59912.4
782.805,21045.7
466.636,64043.7
147851,2217.68
739.041,63625.7
125954,3224.17
1020.04,46439
570.176,76773.1
6092.95,62560.7
3368.98,8837.91
1430.93,98342.9
355299,2508.08
3935.09,77976.3
6986.89,1981.33
137.491,77063
1742.82,63625.7
41390.4,2970.5
2203.68,83265.1
2561.38,76918.6
2603.28,74619.8
1238.29,69898.7
200969,8867.41
354.848,75886.1
499.946,92627.5
1655.59,136965
2535.3,6023.88
3710.21,50290.2
79847.8,6756.06
4151.54,5567.16
19954.4,1562.94
1202.25,10172.9
804.433,3220.31
807.145,58079.3
1289.17,71606.3
2516.54,49202.9
430.734,61185.4
269543,4004.86
2761,4585.05
510.972,72909.9
221594,4560.96
842.403,65456.4
3325.97,29930.9
2282.39,4030.83
3438.07,9792.17
35534.1,58611
1160.97,96057.3
1763.77,67660.4
530.909,64252
1342.25,79624.2
1391.85,68046.7
1166.67,31087.9
587.794,76383.3
1115.63,135831
1171.54,70872.6
8689.03,14220.4
673.33,2006.71
154134,2888.74
136483,4014.96
3432.3,8597.66
186675,2384.96
842.917,82374.1
1683.05,114432
654.186,84706.7
2011.04,80517.9
802.84,66097.8
10880.3,1808.01
1718.98,53510.2
2402.71,57424.5
2364.71,98450.4
2174.23,54664.8
104739,6323.57
1200.78,95388.2
2273.76,71188.2
83712.4,1268.1
5921.93,3170.44
411.371,79776.6
1006.12,74979.2
1177.42,138659
109439,4029.89
43481.7,20943.2
551.548,24197.4
1879.97,95669.3
2171.04,7247.23
957.556,66474.5
77752.8,8473.92
1898.46,88254.8
1898.82,77304.6
923.545,73062.7
141988,2914.75
170598,1687.23
13034.6,138909
2781.85,2343.32
817.825,73768.1
13653.7,37700.5
1394.16,93476.8
950.689,45907.9
796.141,58802.4
4841.25,35728.7
3479.64,64950.4
180507,850.891
2517.48,97991.6
56944.9,660.835
731.151,79383.3
5143.96,8180.95
1241.68,55506.1
1366.42,133468
1254.23,40545
112748,3713
9365.66,13786.4
1544.21,129008
480.165,66029.1
1207.7,57992.1
193782,2326.99
356.127,54293.6
1379.68,100955
458.924,75166.4
5432.8,48788.3
3545.48,60638
2705.16,96272.7
1928.89,89797.5
767.26,37560.5
2577.84,76837.1
638.107,60512.7
3591.27,68053.8
1846.42,54309.4
2377.53,60194.4
307.909,55922.9
1013.59,85983.7
2103.09,9145.54
1851.53,78915.1
3069.1,85806.2
402.701,73242.8
90342.6,4439.82
1101.92,73957.3
1813.49,167670
2440.67,61203.8
9895.6,146582
1764.04,164971
188934,3125.69
152509,683.742
2281.83,62127.7
935.493,52596.3
750.615,69412.1
192576,3422.15
-66.1874,71469
2986.76,74460.5
1981.31,87478.6
565.45,65528.5
1196.96,9371.55
87897,6983.6
1581.98,3260.13
1886.41,72274.7
2090.09,45041.3
171833,2409.06
1321.69,79207
1372.67,113800
111459,770.902
171249,5016.07
1816.09,58529.5
1574.57,152520
757.227,76822.7
1721.68,43287.9
1441.04,91985.9
987.426,65726.7
898.371,37501
1016.35,128548
2289.46,62590
594.855,82040.4
3612.39,10787
1797.82,60754.4
3825.63,63026.8
656.807,51227.8
158490,10064.8
175328,20403.8
996.341,31251.5
1432.11,67270.1
1685.61,75624.1
232786,4842.1
2036.71,5163.87
3224.25,145634
397.024,97535.2
647.634,74938
998.49,63176.3
2009.46,81241.5
737.868,70527.6
84696.4,14490.7
9175.67,2051.03
816.727,138765
1629.06,113453
624.645,102265
1102.8,64591.4
996.053,68091.4
5269.89,7149.51
1578.05,10566.9
1468.62,63063
677.23,67439
1909.48,101787
2990.82,80168.1
1362.58,54717.6
729.604,57312.8
2839.55,67480.4
126957,3115.06
1069.51,57091.5
932.709,56744.3
1010.96,69031.1
5315.14,4302.4
911.97,102299
2102.76,89536.7
1824.08,75430.9
830.069,97391.5
721,88777.6
208186,3451.28
